"","id","salary_is_predicted","adref","contract_type","created","__CLASS__","salary_min","longitude","salary_max","redirect_url","title","description","latitude","contract_time","tag","label","__CLASS__","display_name","__CLASS__","area","display_name","__CLASS__"
"431","1765352134","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxNzY1MzUyMTM0In0.50AU73W7QlVU1cWauupmPU29QT9Ztn4gyfnQIBcyORw",NA,"2020-10-16T02:27:11Z","Adzuna::API::Response::Job",NA,9.187087,NA,"https://www.adzuna.it/land/ad/1765352134?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=54D408EBB6885058372C7E231FAB60F680951B3A","CATEGORIE PROTETTE - SAP Consultant","Multinazionale leader nell'ambito informatico (no body rental) Annuncio riservato a candidati appartenenti alle Categorie Protette ( ) Dettagli sul cliente Multinazionale leader nell'ambito informatico (no body rental) Sede di lavoro a Milano Descrizione Il ruolo prevede le seguenti responsabilit¨¤: Partecipare a tutti gli aspetti dell'implementazione della soluzione SAP (analisi dei requisiti di business del cliente, configurazione dell'applicativo, eventuali customizzazioni) Effettuare attivit¡­",45.471322,"full_time","it-jobs","Informatica/IT","Adzuna::API::Response::Category","Page Personnel Italia","Adzuna::API::Response::Company","c(""Italia"", ""Lombardia"", ""Provincia di Milano"", ""Milano"")","Milano, Provincia di Milano","Adzuna::API::Response::Location"
"432","1774505062","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTc3NDUwNTA2MiIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.dtbciq1Ku_3VPeupegHgt3FLn_fHHnmO0wbo2S2cJeg",NA,"2020-10-21T02:29:16Z","Adzuna::API::Response::Job",NA,7.673018,NA,"https://www.adzuna.it/land/ad/1774505062?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=DBF9A499D60BD805E5F1DFA6265EF9DFF4DD7822","Cloud Engineers Openstack/VMWare","Our offerLa Divisione Telecom & Media di Altran Italia supporta i principali player internazionali nel loro percorso di Digital Transformation supportandoli in progetti di innovazione in ambito IoT, Big Data, Intelligenza Artificiale e Cybersecurity.In Altran troverai un ambiente strutturato che accompagner¨¤ la tua crescita professionale, rendendoti protagonista di un nuovo ecosistema di tecnologie, idee e processi.Per alcune opportunit¨¤ progettuali che si svolgeranno nell'area torinese siamo a¡­",45.068057,"full_time","engineering-jobs","Ingegneria","Adzuna::API::Response::Category","Altran Italia s.p.a.","Adzuna::API::Response::Company","c(""Italia"", ""Piemonte"", ""Provincia di Torino"", ""Torino"")","Torino, Provincia di Torino","Adzuna::API::Response::Location"
"433","1849967820","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ5OTY3ODIwIn0.zAkkH7WSCyeTq7kBVOkMoT8l1s_gvCT0odcbphQLhYo","contract","2020-11-29T01:39:46Z","Adzuna::API::Response::Job",NA,12.489081,NA,"https://www.adzuna.it/land/ad/1849967820?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=0BCD8CD0B835E11484B84A4278EE3876972F54AE","Analista funzionale SAP","Per Multinazionale OIL&GAS , ricerchiamo un/a Analista funzionale SAP - Gestione dell'apparto SAP , La risorsa dovr¨¤ fare manutenzione e gestione delle architetture e delle configurazioni applicative in ambito SAP.Si occuper¨¤ di implementare i requisiti , interfacciandosi con gli utenti ed i referenti delle aree funzionali e della area SAP ; attivare azioni di manutenzione dei sistemi interessati; applicare pach ed aggiornamenti necessari; fornire supporto tecnico al SAP CCC Requisiti richiesti¡­",41.877339,"full_time","engineering-jobs","Ingegneria","Adzuna::API::Response::Category","Seltis s.r.l.","Adzuna::API::Response::Company","c(""Italia"", ""Lazio"", ""Provincia di Roma"", ""Roma"")","Roma, Provincia di Roma","Adzuna::API::Response::Location"
"434","1819367803","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTgxOTM2NzgwMyIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.a-Z9zAWCsU6KOMGk2rzCguv0wNdu1bopsbCrVD43x-4",NA,"2020-11-13T02:02:09Z","Adzuna::API::Response::Job",NA,15.094491,NA,"https://www.adzuna.it/land/ad/1819367803?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=39A1EB95949D0884718E3EBF5A7D168ABD9F8BA8","Nodejs Developer","FINCONS GROUP, realt¨¤ di dimensione europea, opera nel mercato dell¡¯ICT dal 1983, come Partner per le aziende che perseguono un allineamento tra strategia di business e i loro sistemi di Information Technology. La proposta al mercato si riassume in: IT Business Consulting, Sviluppo di Soluzioni Core Business, System Integration di prodotti di Vendor Internazionali, Application Management.La vicinanza al mercato attraverso una presenza capillare ed un modello operativo caratterizzato da Business¡­",37.577835,"full_time","it-jobs","Informatica/IT","Adzuna::API::Response::Category","Gruppo Fincons","Adzuna::API::Response::Company","c(""Italia"", ""Sicilia"", ""Provincia di Catania"", ""San Giovanni la Punta"")","San Giovanni la Punta, Provincia di Catania","Adzuna::API::Response::Location"
"435","1849968075","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0OTk2ODA3NSIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.i3UfGpnKmgRgvK7BBWTB-LyNG1IezaXHMPR-KKcF15c","contract","2020-11-29T01:39:47Z","Adzuna::API::Response::Job",NA,13.330704,NA,"https://www.adzuna.it/land/ad/1849968075?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=35BBC319BBD59D2F863748F2CBAB49C8A09F3B31","IMPIEGATO/A UFFICIO TECNICO LEGNO/ARREDAMENTO","ADHR GROUP - filiale di Udine seleziona, per azienda cliente operante in ambito legno arredamento, IMPIEGATO/A UFFICIO TECNICO. La risorsa verr¨¤ inserita all'interno dell'ufficio tecnico e, dopo un periodo di affiancamento, dovr¨¤ avere la capacit¨¤ di essere autonomo nel minor tempo possibile. Si occuper¨¤ di: - gestione richieste preventivi da inviare ai fornitori; - industrializzazione dei nuovi modelli; - ricerca e selezione del fornitore pi¨´ adatto in base al nuovo modello; - analisi costi e ¡­",46.074269,"full_time","engineering-jobs","Ingegneria","Adzuna::API::Response::Category","ADHR GROUP   AGENZIA PER IL LAVORO SPA","Adzuna::API::Response::Company","c(""Italia"", ""Friuli-Venezia Giulia"", ""Provincia di Udine"", ""Remanzacco"")","Remanzacco, Provincia di Udine","Adzuna::API::Response::Location"
"436","1831952678","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODMxOTUyNjc4In0.JW2edqh9go45o6OZnk1UYyMBYu-Xy6raF1fmODLZyT8",NA,"2020-11-19T02:09:03Z","Adzuna::API::Response::Job",NA,10.334885,NA,"https://www.adzuna.it/land/ad/1831952678?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=F618CFE3AB4FAC1819DE19E8CF4DF3C98686C173","Manutentore building","FILIALE : PARMA MENTANA La specializzazione Technical di Gi Group , agenzia per il lavoro (Aut. Min. 26/11/04 Prot. n. 1101-SG), con un team di recruiter specializzati, ricerca per azienda settore costruzioni e servizi manutentivi impianti industriali: MANUTENTORE MECCANICO IMPIANTI La risorsa sar¨¤ inserita come manutentore elettromeccanico di impianti produttivi ambito pharma e degli impianti strutturali dello stabilimento e sar¨¤ adibita alla manutenzione ordinaria e straordinaria degli impian¡­",44.800302,NA,"trade-construction-jobs","Edilizia","Adzuna::API::Response::Category","Gi Group","Adzuna::API::Response::Company","c(""Italia"", ""Emilia-Romagna"", ""Provincia di Parma"", ""Parma"")","Parma, Provincia di Parma","Adzuna::API::Response::Location"
"437","1845990591","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ1OTkwNTkxIn0.3tjI5S2VRvy4D0felxRRIUyYbYELsNUkae3g-DV2ltU","contract","2020-11-26T17:12:13Z","Adzuna::API::Response::Job",NA,12.003296,NA,"https://www.adzuna.it/land/ad/1845990591?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=6E3BD5C2D1F279BF40405C7911B12F64E32087E7","Sei un tappezziere? Samuele S. ha richiesto rifoderare divano","Samuele S. ha fatto richiesta per tappezziere e lavorazione pelle a Forl¨¬-Cesena. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",44.198621,"part_time","maintenance-jobs","Elettrotecnica/Metalmeccanico","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Emilia-Romagna"", ""Provincia di Forl¨¬-Cesena"", ""Forl¨¬"")","Forl¨¬, Provincia di Forl¨¬-Cesena","Adzuna::API::Response::Location"
"438","1846003589","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ2MDAzNTg5In0.ewhlkJPR03oxVB7Od93FqdCZXxnzyHltRSCIEfJGEVM","contract","2020-11-26T17:13:23Z","Adzuna::API::Response::Job",NA,10.835823,NA,"https://www.adzuna.it/land/ad/1846003589?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=B67B5D6CB9DD5AF475B520D24B688BB926C4A511","Eroghi servizi informatici? Gianmarco M. ha richiesto riparazione computer","Gianmarco M. ha fatto richiesta per riparazione computer a Mantova. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",45.157793,"part_time","it-jobs","Informatica/IT","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Lombardia"", ""Provincia di Mantova"", ""Mantova"")","Mantova, Provincia di Mantova","Adzuna::API::Response::Location"
"439","1846053928","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjA1MzkyOCIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.Bn-1DNfr28azDzkKLVPbplyPhzOdFqaSAVReMKukfNk","contract","2020-11-26T17:17:36Z","Adzuna::API::Response::Job",NA,15.05189,NA,"https://www.adzuna.it/land/ad/1846053928?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=55702807020B141C9DB29CB32BCDEEEC6183A5CE","Sei un ristrutturatore? Tringale D. ha richiesto ristrutturazione casa","Tringale D. ha fatto richiesta per grandi ristrutturazioni a Catania. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",37.558302,"part_time","trade-construction-jobs","Edilizia","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Sicilia"", ""Provincia di Catania"", ""Gravina di Catania"")","Gravina di Catania, Provincia di Catania","Adzuna::API::Response::Location"
"440","1846050159","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjA1MDE1OSIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.9L-h5pazokIXiVGtG-5CtcJiLO-srWIy6e0AG_3Vh3E","contract","2020-11-26T16:17:17Z","Adzuna::API::Response::Job",NA,17.229821,NA,"https://www.adzuna.it/land/ad/1846050159?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=FBC48050FED7E038A66255178A4FEB2240D5EF2C","Sei un ristrutturatore? Domenico L. ha richiesto ristrutturazione casa","Domenico L. ha fatto richiesta per grandi ristrutturazioni a Taranto. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",40.60471,"part_time","trade-construction-jobs","Edilizia","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Puglia"", ""Provincia di Taranto"", ""Crispiano"")","Crispiano, Provincia di Taranto","Adzuna::API::Response::Location"
"441","1846031659","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjAzMTY1OSIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.TR78EpHn4LDjggSaJ6nb23c_NEyGwX-5Otj3LSpjygU","contract","2020-11-26T16:15:44Z","Adzuna::API::Response::Job",NA,12.41487,NA,"https://www.adzuna.it/land/ad/1846031659?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=FE2DE9F7ABF29460DF9EFE0D92273D17A13A89B6","Sei un imbianchino? Silvia E. ha richiesto imbiancatura o tinteggiatura pareti interne","Silvia E. ha fatto richiesta per imbiancatura e tinteggiatura a Treviso. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",45.952833,"part_time","creative-design-jobs","Grafica/Creativit¨¤/Design","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Veneto"", ""Provincia di Treviso"", ""Cordignano"")","Cordignano, Provincia di Treviso","Adzuna::API::Response::Location"
"442","1846009815","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ2MDA5ODE1In0.GY04DnlMt1LnI5coyPj4OPzkaJCPVd5SVHjbiNIvfgE","contract","2020-11-26T16:13:45Z","Adzuna::API::Response::Job",NA,11.341108,NA,"https://www.adzuna.it/land/ad/1846009815?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=69077852B5E0DD12398AAD7342222D24C43A8746","Sei un estetista? Davide S. ha richiesto luce pulsata","Davide S. ha fatto richiesta per estetista a Bologna. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",44.498542,"part_time","creative-design-jobs","Grafica/Creativit¨¤/Design","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Emilia-Romagna"", ""Provincia di Bologna"", ""Bologna"")","Bologna, Provincia di Bologna","Adzuna::API::Response::Location"
"443","1846043070","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjA0MzA3MCIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.z_Bf8QEe5-ypGs6kgT6-v0dv5PGtbGj7tLRARULh0Z4","contract","2020-11-26T17:16:44Z","Adzuna::API::Response::Job",NA,10.224983,NA,"https://www.adzuna.it/land/ad/1846043070?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=4F8ADCB1D4B9A596FEF4BBC18C19BAEB653AF071","Ti occupi di traslochi? Di C. ha richiesto trasloco","Di C. ha fatto richiesta per traslochi a Brescia. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",45.536372,"part_time","logistics-warehouse-jobs","Logistica/Imballaggio E Magazzinaggio","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Lombardia"", ""Provincia di Brescia"", ""Brescia"")","Brescia, Provincia di Brescia","Adzuna::API::Response::Location"
"444","1846010209","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ2MDEwMjA5In0.lAzhXG2T_5up5RE5Ob7g-Sya3-52tYgdlqbX6i2dez8","contract","2020-11-26T17:13:48Z","Adzuna::API::Response::Job",NA,15.617794,NA,"https://www.adzuna.it/land/ad/1846010209?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=3C23C74039B9B80BB34434165A99736931F2C68D","Sei un idraulico? Luigi D. ha richiesto installazione o sostituzione caldaia","Luigi D. ha fatto richiesta per termoidraulico a Foggia. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",41.498671,"part_time","engineering-jobs","Ingegneria","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Puglia"", ""Provincia di Foggia"", ""Foggia"")","Foggia, Provincia di Foggia","Adzuna::API::Response::Location"
"445","1846055344","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjA1NTM0NCIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.jESl3TwPvl0XMBuI7DJHkUseTXtoNMiKAHlr3nF67GE","contract","2020-11-26T16:17:46Z","Adzuna::API::Response::Job",NA,16.389537,NA,"https://www.adzuna.it/land/ad/1846055344?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=912652031CE9B57587CADA9BDCB08474AC51BF5B","Sei un ristrutturatore? Deborah V. ha richiesto ristrutturazione casa","Deborah V. ha fatto richiesta per grandi ristrutturazioni a Cosenza. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",39.8225,"part_time","trade-construction-jobs","Edilizia","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Calabria"", ""Provincia di Cosenza"", ""Francavilla Marittima"")","Francavilla Marittima, Provincia di Cosenza","Adzuna::API::Response::Location"
"446","1846039804","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ2MDM5ODA0In0.7U2_huiTXg5yCZEkrcLd5ZxMQAnGoSF4zGAqNJc6ClI","contract","2020-11-26T16:16:25Z","Adzuna::API::Response::Job",NA,13.108438,NA,"https://www.adzuna.it/land/ad/1846039804?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=2CEF0AF0141EBC4BCE66C12C99F71EA69BA53492","Sei un giardiniere? Valeria S. ha richiesto cura giardino ed erba","Valeria S. ha fatto richiesta per giardinaggio a Palermo. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",38.157328,"part_time","maintenance-jobs","Elettrotecnica/Metalmeccanico","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Sicilia"", ""Provincia di Palermo"", ""Cinisi"")","Cinisi, Provincia di Palermo","Adzuna::API::Response::Location"
"447","1845981411","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NTk4MTQxMSIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.5I9BXgiA-kfl6DZ11_FAXTkAFKoe9OHw8jBudwQFdpI","contract","2020-11-26T17:11:01Z","Adzuna::API::Response::Job",NA,13.786875,NA,"https://www.adzuna.it/land/ad/1845981411?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=20A4241AD1B71D75F4642FD7B73C760DD868E123","Sei un costruttore di camini o stufe? Paolo B. ha richiesto spazzacamino","Paolo B. ha fatto richiesta per spazzacamino a Trieste. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",45.68284,"part_time","domestic-help-cleaning-jobs","Lavori domestici/Pulizie/Babysitter","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Friuli-Venezia Giulia"", ""Provincia di Trieste"", ""Trieste"")","Trieste, Provincia di Trieste","Adzuna::API::Response::Location"
"448","1846028753","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjAyODc1MyIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.goJ-FOH_wCvtESKZLXDiC8Z4V1878iYOjnzZoa3KBpo","contract","2020-11-26T17:15:15Z","Adzuna::API::Response::Job",NA,12.701121,NA,"https://www.adzuna.it/land/ad/1846028753?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=A9545BC73E26921B92BAFF4C3DC85D542869D993","Sei un idraulico? Luca B. ha richiesto manutenzione termosifone","Luca B. ha fatto richiesta per termoidraulico a Pordenone. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",45.984781,"part_time","engineering-jobs","Ingegneria","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Friuli-Venezia Giulia"", ""Provincia di Pordenone"", ""Pordenone"")","Pordenone, Provincia di Pordenone","Adzuna::API::Response::Location"
"449","1846021727","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg0NjAyMTcyNyIsInMiOiJ4bFZaTjd3NzZ4R3FFbVFRejZQaTZnIn0.rPuVi583lYIhmBnZXvs873O5I5OpghFkIClC9xFbM6U","contract","2020-11-26T16:14:42Z","Adzuna::API::Response::Job",NA,12.489081,NA,"https://www.adzuna.it/land/ad/1846021727?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=C3F83A98B70E9B6F35B99A287D8671A21C8877A9","Sei un vetraio? Salvatore R. ha richiesto specchi","Salvatore R. ha fatto richiesta per produzione vetro a Roma. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",41.877339,"part_time","manufacturing-jobs","Produzione/Industrie Manifatturiere","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Lazio"", ""Provincia di Roma"", ""Roma"", ""Ostiense"")","Ostiense, Roma","Adzuna::API::Response::Location"
"450","1846035511","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoieGxWWk43dzc2eEdxRW1RUXo2UGk2ZyIsImkiOiIxODQ2MDM1NTExIn0.t_o3EMR1s5h_3qJcsSoohZc-H3dRdXVauFepam8EAvI","contract","2020-11-26T17:16:02Z","Adzuna::API::Response::Job",NA,8.93887,NA,"https://www.adzuna.it/land/ad/1846035511?se=xlVZN7w76xGqEmQQz6Pi6g&utm_medium=api&utm_source=f0c87e31&v=94E0756906FA7FD61FFF4DA65DF94A7BB1F6F24D","Sei un nutrizionista? Bruno P. ha richiesto consulente per l'alimentazione/nutrizionista","Bruno P. ha fatto richiesta per dieta a Milano. Prontopro ¨¨ il portale leader dei servizi che ti mette in contatto con nuovi clienti senza intermediari e abbonamenti. Di seguito una richiesta di lavoro arrivata sulla nostra piattaforma da parte di un utente. Clicca sul link sotto per iscriverti gratis a Prontopro e rispondere subito alla richiesta",45.505223,"part_time","consultancy-jobs","Consulenza","Adzuna::API::Response::Category",NA,"Adzuna::API::Response::Company","c(""Italia"", ""Lombardia"", ""Provincia di Milano"", ""Arluno"")","Arluno, Provincia di Milano","Adzuna::API::Response::Location"
"451","1871857136","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3NpTE9Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcxODU3MTM2In0.a4axoXgJZfvvQ3CQQQ-OwYYyvTxE4XSb64lr4I2JGMo",NA,"2020-12-09T21:36:53Z","Adzuna::API::Response::Job",NA,5.857919,NA,"https://www.adzuna.nl/land/ad/1871857136?se=osiLOLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=598B9E8924CD1B1476AF2262E226B982135F18CD","PHP Developer (Medior)","Je hebt het HBO denkniveau en hebt 3-5 jaar werkervaring en bij Proud Nerds en bezit kennis over CSS, Gulp, HTML, Javascript, Less, PHP en werkniveau van een Medior en mag sowieso Borrels, Laptop, Goed pensioenpakket, 25 vakantiedagen, Eigen kroeg verwachten Wat wordt er verwacht? Over jou Om een goede invulling te geven aan de vacature PHP Developer zijn we op zoek naar iemand die ervaring en kennis kan combineren met zijn goede teamskills. Iemand die op andere plekken heeft laten zien over de¡­",51.831118,"full_time","it-jobs","IT ICT vacatures","Adzuna::API::Response::Category","Proud Nerds","Adzuna::API::Response::Company","c(""Nederland"", ""Gelderland"", ""Nijmegen"", ""Lent"")","Lent, Nijmegen","Adzuna::API::Response::Location"
"452","1869330873","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg2OTMzMDg3MyIsInMiOiJvc2lMT0x3NzZ4R1BCOXBlVVFwQk93In0.5bVQQPPJw5C05pS3VY4wkp0TfPj45dmDy2dYyxf25_I",NA,"2020-12-08T19:36:30Z","Adzuna::API::Response::Job",NA,4.839804,NA,"https://www.adzuna.nl/land/ad/1869330873?se=osiLOLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=848E5287A5B2189B8836163EF74E3ABCFD899BB2","Montagemonteur koeltechniek (m/v)","STULZ, de specialist in high end klimaatoplossingen, is op dit moment per direct op zoek naar uitbreiding in het team van Montagemonteurs. Kunnen we dit aan jou overlaten? Heb jij meerdere jaren ervaring als monteur? Ben jij toe aan nieuwe stap in je carri¨¨re? Durf jij een nieuwe uitdaging aan? Bekijk dan onze vacature. Wat ga je doen? Je maakt deel uit van een leuke groep collega¡¯s die zelfstandig werken, maar elkaar steunen indien nodig. Jouw team werkt aan montage en opbouw van nieuwe instal¡­",52.290242,NA,"engineering-jobs","Bouwkunde vacatures","Adzuna::API::Response::Category","Stulz Groep BV","Adzuna::API::Response::Company","c(""Nederland"", ""Noord-Holland"", ""Amstelveen"", ""Zuid"")","Zuid, Amstelveen","Adzuna::API::Response::Location"
